date_imposition,numero_sanction,montant,remarque
402128511,2022-06-15,"1 000,00 $",Une demande de réexamen a été reçue le 6 juillet 2022. La décision du Bureau de réexamen a été rendue le 30 mai 2023. La sanction administrative pécuniaire est maintenue.  
402138658,2022-06-15,"3 500,00 $", 
402137251,2022-06-15,"1 000,00 $", 
402123881,2022-06-13,"5 000,00 $",Une demande de réexamen a été reçue le 27 juin 2022. La décision du Bureau de réexamen a été rendue le 7 mars 2023. La sanction administrative pécuniaire est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 4 avril 2023. La décision du Tribunal administratif du Québec a été rendue le 13 mars 2024. La sanction administrative pécuniaire est maintenue. 
402112862,2022-06-09,"1 000,00 $", 
402131157,2022-06-07,"2 000,00 $", 
402138673,2022-06-07,"2 500,00 $", 
402140561,2022-06-07,"5 000,00 $",Une demande de réexamen a été reçue le 5 juillet 2022. La décision du Bureau de réexamen a été rendue le 10 mai 2023. La sanction administrative pécuniaire est maintenue.  
402132279,2022-06-07,"3 500,00 $", 
402094684,2022-06-06,"2 500,00 $", 
402124488,2022-06-06,"10 000,00 $", 
402078738,2022-06-02,"7 500,00 $",Une demande de réexamen a été reçue le 21 juin 2022. La décision du Bureau de réexamen a été rendue le 26 avril 2023. La sanction administrative pécuniaire est maintenue. 
402134484,2022-05-31,"2 500,00 $",Une demande de réexamen a été reçue le 7 juin 2022. La décision du Bureau de réexamen a été rendue le 6 février 2023. La sanction administrative pécuniaire est maintenue.  
402101474,2022-05-30,"2 500,00 $", 
402129330,2022-05-30,"1 000,00 $", 
402113741,2022-05-30,"2 500,00 $", 
402097605,2022-05-26,"10 000,00 $", 
402105639,2022-05-26,"1 000,00 $",Une demande de réexamen a été reçue le 21 juin 2022. La décision du Bureau de réexamen a été rendue le 28 février 2023. La sanction administrative pécuniaire est maintenue.  
402085582,2022-05-26,"5 000,00 $",Une demande de réexamen a été reçue le 13 juin 2022. La décision du Bureau de réexamen a été rendue le 23 février 2023. La sanction administrative pécuniaire est maintenue.  
402120145,2022-05-25,"5 000,00 $", 
402141651,2022-05-25,"2 000,00 $", 
402110406,2022-05-25,"2 500,00 $", 
402092734,2022-05-25,"2 500,00 $", 
402116623,2022-05-24,"3 500,00 $",Une demande de réexamen a été reçue le 16 juin 2022. La décision du Bureau de réexamen a été rendue le 15 mai 2023. La sanction administrative pécuniaire est maintenue.  
402089479,2022-05-24,"10 000,00 $", 
402131551,2022-05-19,"2 500,00 $", 
402101951,2022-05-19,"10 000,00 $", 
402101599,2022-05-19,"250,00 $", 
402119611,2022-05-18,"3 500,00 $", 
402112843,2022-05-18,"1 000,00 $", 
402120996,2022-05-18,"5 000,00 $", 
402078277,2022-05-17,"5 000,00 $",Une demande de réexamen a été reçue le 10 juin 2022. La décision du Bureau de réexamen a été rendue le 21 juin 2023. La sanction administrative pécuniaire est annulée. 
402078262,2022-05-17,"5 000,00 $", 
402083137,2022-05-17,"5 000,00 $",Une demande de réexamen a été reçue le 18 mai 2022. La décision du Bureau de réexamen a été rendue le 9 février 2023. La sanction administrative pécuniaire est maintenue.  
402086074,2022-05-12,"1 000,00 $", 
402122526,2022-05-12,"10 000,00 $",Une demande de réexamen a été reçue le 27 mai 2022. La décision du Bureau de réexamen a été rendue le 31 janvier 2023. La sanction administrative pécuniaire est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 1er février 2023. La décision du Tribunal administratif du Québec a été rendue le 13 février 2024. La sanction administrative pécuniaire est maintenue. 
402114897,2022-05-12,"2 500,00 $", 
402098163,2022-05-11,"1 000,00 $", 
402135880,2022-05-10,"2 500,00 $", 
402082251,2022-05-10,"5 000,00 $", 
402109802,2022-05-09,"5 000,00 $",Une demande de réexamen a été reçue le 7 juin 2022. La décision du Bureau de réexamen a été rendue le 16 février 2023. La sanction administrative pécuniaire est maintenue.  
402127130,2022-05-09,"5 000,00 $",Une demande de réexamen a été reçue le 6 juin 2022. La décision du Bureau de réexamen a été rendue le 24 février 2023. La sanction administrative pécuniaire est maintenue.  
402122366,2022-05-09,"10 000,00 $",Une demande de réexamen a été reçue le 3 juin 2022. La décision du Bureau de réexamen a été rendue le 21 février 2023. La sanction administrative pécuniaire est maintenue.  
402086971,2022-05-06,"10 000,00 $", 
402109927,2022-05-05,"5 000,00 $", 
402123832,2022-05-05,"5 000,00 $", 
402092697,2022-05-04,"1 000,00 $", 
402081921,2022-05-03,"2 500,00 $", 
402105124,2022-05-02,"10 000,00 $", 
402124988,2022-05-02,"1 000,00 $", 
402119904,2022-04-29,"2 500,00 $",Une demande de réexamen a été reçue le 2 mai 2022. La décision du Bureau de réexamen a été rendue le 2 février 2023. La sanction administrative pécuniaire est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 22 février 2023.  
402084466,2022-04-28,"5 000,00 $",Une demande de réexamen a été reçue le 30 mai 2022. La décision du Bureau de réexamen a été rendue le 8 mars 2023. La sanction administrative pécuniaire est maintenue.  
402090390,2022-04-28,"10 000,00 $", 
402079835,2022-04-28,"1 000,00 $", 
402118673,2022-04-22,"1 000,00 $", 
402108075,2022-04-22,"5 000,00 $",Une demande de réexamen a été reçue le 13 mai 2022. La décision du Bureau de réexamen a été rendue le 24 janvier 2023. La sanction administrative pécuniaire est maintenue.  
402085566,2022-04-22,"5 000,00 $", 
402104101,2022-04-21,"7 500,00 $", 
402078012,2022-04-21,"10 000,00 $",Une demande de réexamen a été reçue le 19 mai 2022. La décision du Bureau de réexamen a été rendue le 12 janvier 2023. La sanction administrative pécuniaire est maintenue.  
402103462,2022-04-21,"5 000,00 $", 
402108355,2022-04-21,"1 000,00 $", 
402117831,2022-04-20,"2 500,00 $", 
402111828,2022-04-20,"1 500,00 $", 
402118882,2022-04-20,"10 000,00 $", 
402079537,2022-04-14,"3 500,00 $",Une demande de réexamen a été reçue le 26 mai 2022. La décision du Bureau de réexamen a été rendue le 9 juin 2022. La demande de réexamen hors délai peut être admise. La décision du Bureau de réexamen a été rendue le 6 février 2023. La sanction administrative pécuniaire est maintenue.  
402103532,2022-04-14,"1 000,00 $",Une demande de réexamen a été reçue le 3 mai 2022. La décision du Bureau de réexamen a été rendue le 17 janvier 2023. La sanction administrative pécuniaire est maintenue.  
402124508,2022-04-13,"2 500,00 $", 
402108025,2022-04-11,"2 500,00 $", 
402109591,2022-04-11,"5 000,00 $",Une demande de réexamen a été reçue le 14 avril 2022. La décision du Bureau de réexamen a été rendue le 12 janvier 2023. La sanction administrative pécuniaire est maintenue.  
402100668,2022-04-07,"2 500,00 $", 
402092708,2022-04-07,"2 500,00 $",Une demande de réexamen a été reçue le 3 mai 2022. La décision du Bureau de réexamen a été rendue le 24 janvier 2023. La sanction administrative pécuniaire est maintenue.  
402113151,2022-04-06,"2 000,00 $",Une demande de réexamen a été reçue le 6 mai 2022. La décision du Bureau de réexamen a été rendue le 16 mai 2023. La sanction administrative pécuniaire est maintenue.  
402099237,2022-04-06,"10 000,00 $",Une demande de réexamen a été reçue le 27 avril 2022. La décision du Bureau de réexamen a été rendue le 21 décembre 2022. La sanction administrative pécuniaire est maintenue.  
402085731,2022-04-06,"5 000,00 $", 
402113171,2022-04-06,"2 500,00 $", 
402085769,2022-04-05,"1 000,00 $", 
402101003,2022-04-05,"2 500,00 $", 
401968920,2022-04-04,"5 000,00 $", 
402100764,2022-04-04,"1 500,00 $", 
402113544,2022-03-31,"1 500,00 $", 
402075548,2022-03-31,"5 000,00 $", 
402120631,2022-03-31,"5 000,00 $",Une demande de réexamen a été reçue le 26 mai 2022. La décision du Bureau de réexamen a été rendue le 9 juin 2022. La demande de réexamen hors délai n’est pas admise. La sanction administrative pécuniaire est maintenue.  
402119803,2022-03-29,"2 500,00 $", 
402086324,2022-03-29,"3 500,00 $",Une demande de réexamen a été reçue le 3 avril 2022. Désistement de la demande de réexamen le 14 mai 2022. La sanction administrative pécuniaire est maintenue. 
402081272,2022-03-29,"1 000,00 $", 
402082932,2022-03-29,"2 500,00 $", 
402112797,2022-03-25,"5 000,00 $", 
402103200,2022-03-25,"5 000,00 $", 
402119150,2022-03-24,"5 000,00 $",Une demande de réexamen a été reçue le 26 avril 2022. La décision du Bureau de réexamen a été rendue le 24 novembre 2022. La sanction administrative pécuniaire est maintenue.  
402069133,2022-03-23,"5 000,00 $", 
402109525,2022-03-23,"2 500,00 $", 
402108106,2022-03-22,"7 500,00 $", 
402110336,2022-03-21,"2 500,00 $",Une demande de réexamen a été reçue le 20 avril 2022. La décision du Bureau de réexamen a été rendue le 25 novembre 2022. La sanction administrative pécuniaire est maintenue.  
402110886,2022-03-21,"10 000,00 $", 
402115820,2022-03-21,"10 000,00 $",Une demande de réexamen a été reçue le 12 avril 2022. La décision du Bureau de réexamen a été rendue le 17 février 2023. La sanction administrative pécuniaire est maintenue.  
402102263,2022-03-18,"5 000,00 $", 
402111686,2022-03-17,"2 500,00 $", 
402021209,2022-03-17,"10 000,00 $",Une demande de réexamen a été reçue le 15 avril 2022. La décision du Bureau de réexamen a été rendue le 17 novembre 2022. La sanction administrative pécuniaire est maintenue.  
402115428,2022-03-16,"7 500,00 $", 
402105044,2022-03-16,"10 000,00 $", 
402113645,2022-03-16,"5 000,00 $", 
402100844,2022-03-16,"2 500,00 $", 
402100976,2022-03-16,"3 500,00 $", 
402111789,2022-03-15,"5 000,00 $", 
402103988,2022-03-14,"3 500,00 $", 
402097791,2022-03-11,"2 500,00 $", 
402085796,2022-03-11,"10 000,00 $",Une demande de réexamen a été reçue le 29 mars 2022. La décision du Bureau de réexamen a été rendue le 18 janvier 2023. La sanction administrative pécuniaire est maintenue.  
402078254,2022-03-11,"5 000,00 $", 
402078291,2022-03-11,"5 000,00 $", 
402103678,2022-03-10,"2 000,00 $", 
402092716,2022-03-08,"5 000,00 $", 
402100971,2022-03-07,"2 000,00 $",Une demande de réexamen a été reçue le 7 avril 2022. La décision du Bureau de réexamen a été rendue le 12 janvier 2023. La sanction administrative pécuniaire est maintenue.  
402093384,2022-03-07,"1 000,00 $", 
402101146,2022-03-03,"5 000,00 $", 
402114691,2022-03-02,"2 500,00 $", 
402046556,2022-03-02,"5 000,00 $",Une demande de réexamen a été reçue le 7 mars 2022. La décision du Bureau de réexamen a été rendue le 17 novembre 2022. La sanction administrative pécuniaire est maintenue.  
402103083,2022-03-02,"2 000,00 $",Une demande de réexamen a été reçue le 29 mars 2022. La décision du Bureau de réexamen a été rendue le 17 novembre 2022. La sanction administrative pécuniaire est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 5 janvier 2023. Désistement de la requête au Tribunal administratif le 22 novembre 2023. La sanction administrative pécuniaire est maintenue.  
402103210,2022-03-02,"1 000,00 $", 
402105159,2022-02-28,"2 500,00 $",Une demande de réexamen a été reçue le 1er avril 2022. La décision du Bureau de réexamen a été rendue le 4 août 2022. La sanction administrative pécuniaire est maintenue.  
402085933,2022-02-24,"5 000,00 $",Une demande de réexamen a été reçue le 23 mars 2022. La décision du Bureau de réexamen a été rendue le 22 décembre 2022. La sanction administrative pécuniaire est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 20 janvier 2023. Une entente a été conclue entre les parties le 5 mai 2024. La sanction administrative pécuniaire est maintenue.  
402082738,2022-02-24,"2 500,00 $",Une demande de réexamen a été reçue le 1 mars 2022. La décision du Bureau de réexamen a été rendue le 7 octobre 2022. La sanction administrative pécuniaire est maintenue.  
402097169,2022-02-24,"3 500,00 $", 
402105200,2022-02-24,"3 500,00 $", 
402082224,2022-02-24,"10 000,00 $",Une demande de réexamen a été reçue le 23 mars 2022. La décision du Bureau de réexamen a été rendue le 5 décembre 2022. La sanction administrative pécuniaire est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 4 janvier 2023. Désistement de la requête au Tribunal administratif du Québec le 23 avril 2024. La sanction administrative pécuniaire est maintenue.  
402092232,2022-02-24,"2 500,00 $", 
402046001,2022-02-24,"5 000,00 $",Une demande de réexamen a été reçue le 25 mars 2022. La décision du Bureau de réexamen a été rendue le 24 novembre 2022. La sanction administrative pécuniaire est annulée.  
402099040,2022-02-23,"3 500,00 $", 
402087274,2022-02-22,"10 000,00 $", 
402108091,2022-02-22,"10 000,00 $",Une demande de réexamen a été reçue le 9 mars 2022. La décision du Bureau de réexamen a été rendue le 13 octobre 2022. La sanction administrative pécuniaire est maintenue.  
402089873,2022-02-21,"2 500,00 $",Une demande de réexamen a été reçue le 11 mars 2022. La décision du Bureau de réexamen a été rendue le 4 novembre 2022. La sanction administrative pécuniaire est maintenue.  
402105190,2022-02-21,"5 000,00 $", 
402098732,2022-02-17,"2 500,00 $", 
402092233,2022-02-16,"5 000,00 $",Une demande de réexamen a été reçue le 16 mars 2022. La décision du Bureau de réexamen a été rendue le 18 octobre 2022. La sanction administrative pécuniaire est maintenue.  
402104018,2022-02-16,"5 000,00 $", 
402087342,2022-02-16,"2 500,00 $", 
402102334,2022-02-15,"1 000,00 $", 
402087058,2022-02-14,"10 000,00 $", 
402086922,2022-02-14,"5 000,00 $", 
402104585,2022-02-14,"5 000,00 $", 
402100791,2022-02-14,"1 000,00 $", 
402049227,2022-02-11,"3 500,00 $", 
402105865,2022-02-11,"2 500,00 $", 
402076645,2022-02-10,"10 000,00 $",Une demande de réexamen a été reçue le 15 février 2022. La décision du Bureau de réexamen a été rendue le 20 septembre 2022. La sanction administrative pécuniaire est maintenue.  
402092352,2022-02-10,"5 000,00 $",Une demande de réexamen a été reçue le 11 mars 2022. La décision du Bureau de réexamen a été rendue le 5 décembre 2022. La sanction administrative pécuniaire est maintenue. Une requête au Tribunal administratif du Québec a été déposée le 8 décembre 2022. La décision du Tribunal administratif du Québec a été rendue le 14 février 2024. La sanction administrative pécuniaire est maintenue.  
